profile_id,age_numeric,income,education_numeric,job_sector_numeric,risk_tolerance,investment_goal_numeric,investment_horizon,liquidity_needs,interest_rate,inflation_rate,gdp_growth_rate,unemployment_rate
705,4,34943,1,1,0.2,2,3,0.38,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
706,3,113506,2,4,0.43,1,10,0.48,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
707,1,20037,3,5,0.28,3,18,0.9,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
708,4,127904,3,7,0.21,2,10,0.25,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
709,2,99342,2,5,0.43,2,5,0.34,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
710,2,18666,1,5,0.27,2,5,0.35,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
711,1,672057,3,2,0.75,1,6,0.66,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
712,1,52867,2,1,0.79,3,10,0.49,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
713,1,63260,2,7,0.62,2,3,0.42,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
714,4,25695,0,1,0.33,0,5,0.34,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
715,1,34400,3,2,0.38,0,29,0.35,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
716,5,2778,1,3,0.28,3,7,0.82,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
717,2,68810,0,8,0.71,0,17,0.48,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
718,4,14637,1,5,0.1,4,9,0.36,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
719,1,12616,0,5,0.49,4,17,0.43,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
720,2,41142,3,2,0.48,2,4,0.8,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
721,5,312472,2,4,0.42,2,9,0.1,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
722,0,4515,1,1,0.71,1,16,0.26,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
723,4,44462,0,2,0.41,0,12,0.7,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
724,2,69629,2,3,0.55,0,15,0.35,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
725,3,726365,3,6,0.45,1,9,0.55,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
726,4,1524848,2,0,0.25,4,14,0.24,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
727,1,74935,3,4,0.43,0,30,0.23,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
728,1,27141,0,8,0.37,4,17,0.49,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
729,0,111975,1,1,0.8,1,16,0.31,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
730,2,71714,2,0,0.55,2,10,0.55,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
731,4,4965,0,5,0.45,0,15,0.17,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
732,3,3103947,3,2,0.63,3,20,0.11,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
733,4,291957,3,1,0.2,0,14,0.37,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
734,4,137388,2,5,0.37,0,7,0.1,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
735,1,27331,2,1,0.48,3,30,0.69,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
736,2,34393,3,8,0.3,3,20,0.35,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
737,4,33613,4,0,0.61,2,4,0.39,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
738,1,27392,3,5,0.42,2,4,0.54,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
739,2,35397,2,1,0.51,2,5,0.28,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
740,3,4247254,4,1,0.44,0,20,0.22,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
741,0,4644,0,4,0.9,2,5,0.66,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
742,2,143132,4,1,0.53,4,23,0.23,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
743,3,25326,3,1,0.53,0,10,0.28,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
744,0,10368,3,5,0.54,2,10,0.58,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
745,5,24435,0,5,0.11,1,15,0.52,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
746,2,104245,2,4,0.28,4,23,0.31,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
747,5,42144,1,8,0.26,2,9,0.25,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
748,3,78672,2,8,0.57,2,10,0.4,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
749,1,77568,2,4,0.68,3,24,0.28,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
750,2,98573,3,6,0.47,3,19,0.37,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
751,0,684695,0,3,0.75,3,20,0.52,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
752,1,212487,3,8,0.54,0,33,0.12,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
753,3,49975,1,4,0.19,2,5,0.33,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
754,4,14867,1,3,0.36,0,11,0.7,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
755,4,4711,1,5,0.12,2,5,0.29,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
756,2,31815,2,0,0.39,4,15,0.26,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
757,1,52062,1,2,0.42,2,3,0.42,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
758,0,11956,0,4,0.24,4,18,0.43,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
759,3,23202,0,6,0.35,1,9,0.23,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
760,5,173685,1,3,0.34,0,9,0.52,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
761,3,70890,2,3,0.43,2,10,0.41,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
762,5,21138,1,4,0.24,0,8,0.35,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
763,4,10439,1,3,0.34,0,11,0.43,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
764,1,18381,1,8,0.63,3,20,0.6,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
765,2,16185,4,5,0.32,1,8,0.53,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
766,5,87733,3,1,0.46,3,13,0.68,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
767,1,24696,0,6,0.45,0,32,0.34,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
768,1,51920,3,0,0.59,0,33,0.53,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
769,0,129047,2,0,0.8,1,7,0.37,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
770,3,29850,3,9,0.36,0,13,0.51,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
771,4,2350195,3,0,0.65,1,15,0.51,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
772,5,54925,0,0,0.19,0,8,0.5,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
773,4,30047,0,0,0.49,2,6,0.54,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
774,4,5380,3,5,0.14,0,8,0.27,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
775,4,15605,0,4,0.28,2,8,0.34,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
776,1,21254,2,3,0.37,0,32,0.51,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
777,5,8157,0,1,0.1,0,7,0.31,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
778,2,75685,1,6,0.54,0,20,0.52,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
779,0,101,1,6,0.5,4,17,0.23,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
780,5,10884,0,0,0.24,0,4,0.15,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
781,5,11539,1,5,0.19,3,14,0.57,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
782,0,16487,0,1,0.31,2,7,0.56,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
783,2,36555,1,3,0.74,3,25,0.13,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
784,1,51359,2,1,0.7,0,31,0.26,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
785,4,12379,3,8,0.1,2,8,0.66,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
786,2,34053,0,3,0.31,1,14,0.45,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
787,2,29923,1,4,0.26,0,15,0.43,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
788,1,132358,2,1,0.42,0,35,0.62,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
789,2,997842,4,0,0.53,0,20,0.1,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
790,5,38079,0,1,0.19,2,8,0.54,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
791,1,165542,3,1,0.28,2,5,0.1,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
792,2,29542,2,3,0.51,1,11,0.67,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
793,5,277706,2,3,0.38,0,8,0.1,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
794,0,69225,3,0,0.64,3,26,0.39,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
795,0,21295,1,7,0.56,3,13,0.69,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
796,3,53475,2,4,0.69,0,14,0.61,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
797,0,2200,1,1,0.38,2,10,0.12,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
798,5,15850,2,7,0.34,3,15,0.55,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
799,1,62112,2,1,0.51,0,29,0.34,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
800,3,74074,1,5,0.22,1,9,0.37,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
801,0,9920,1,5,0.35,1,12,0.68,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
802,1,5187,2,5,0.34,1,7,0.56,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
803,2,72236,3,0,0.68,4,12,0.7,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
804,3,40459,1,5,0.38,0,19,0.63,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
805,0,76462,0,5,0.33,2,8,0.7,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
806,4,5701,0,9,0.42,1,18,0.32,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
807,3,20886,0,4,0.33,0,16,0.31,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
808,0,93822,0,0,0.66,1,13,0.39,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
809,2,81047,1,7,0.4,3,28,0.34,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
810,3,19709,0,7,0.1,1,6,0.61,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
811,3,17511,2,8,0.37,0,19,0.41,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
812,0,982,0,3,0.32,4,11,0.43,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
813,4,889634,3,0,0.46,0,12,0.46,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
814,2,1166,0,4,0.37,3,17,0.87,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
815,3,37432,2,4,0.47,1,6,0.29,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
816,3,2542282,2,6,0.38,0,18,0.13,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
817,4,11457,2,9,0.16,3,15,0.35,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
818,3,41218,3,7,0.56,1,17,0.55,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
819,1,8766,1,1,0.39,4,25,0.43,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
820,0,17071,1,3,0.33,0,42,0.57,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
821,5,16348,0,5,0.22,1,5,0.39,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
822,0,84898,1,3,0.5,2,7,0.6,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
823,4,189377,3,5,0.72,2,7,0.33,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
824,1,84008,4,3,0.67,3,18,0.26,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
825,3,36061,0,1,0.29,3,29,0.27,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
826,4,67336,2,0,0.25,2,3,0.42,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
827,2,244559,1,0,0.55,3,14,0.27,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
828,2,112998,3,0,0.48,1,16,0.55,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
829,1,7690,0,5,0.45,1,18,0.64,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
830,1,68553,1,6,0.42,3,25,0.56,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
831,0,12068,2,8,0.68,3,26,0.75,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
832,4,647243,0,2,0.51,2,9,0.31,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
833,3,113483,3,2,0.37,2,8,0.1,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
834,2,39937,4,5,0.12,1,10,0.47,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
835,3,40865,2,3,0.49,0,13,0.57,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
836,3,59054,2,2,0.24,2,10,0.55,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
837,0,219032,1,0,0.76,3,14,0.12,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
838,4,37718,1,3,0.38,0,14,0.48,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
839,3,54834,1,3,0.35,3,19,0.62,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
840,3,97429,3,8,0.45,2,8,0.37,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
841,1,56351,2,0,0.51,2,7,0.33,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
842,0,4692,2,8,0.62,0,40,0.36,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
843,2,8973,0,2,0.55,2,6,0.55,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
844,5,16669,0,8,0.51,3,5,0.48,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
845,4,34236,2,5,0.37,0,6,0.42,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
846,5,4483,1,1,0.22,3,6,0.41,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
847,4,20664,1,1,0.42,0,15,0.73,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
848,0,907757,1,1,0.51,3,25,0.23,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
849,4,235347,3,0,0.13,0,5,0.32,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
850,1,44134,1,3,0.56,2,8,0.47,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
851,5,24738,0,5,0.14,0,4,0.43,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
852,5,15851,2,5,0.32,0,9,0.41,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
853,2,39482,1,0,0.42,2,7,0.43,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
854,2,240513,3,7,0.52,2,3,0.44,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
855,3,73115,2,5,0.41,0,18,0.3,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
856,5,5288,0,3,0.2,0,3,0.19,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
857,4,8927,2,4,0.18,3,6,0.28,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
858,2,98015,0,6,0.47,3,22,0.2,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
859,2,35608,2,2,0.42,4,28,0.44,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
860,3,13314,0,8,0.36,0,16,0.6,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
861,2,51632,1,2,0.49,1,6,0.27,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
862,3,228402,1,1,0.59,3,17,0.13,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
863,2,49266,1,2,0.45,0,23,0.62,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
864,1,46366,2,3,0.54,3,13,0.43,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
865,0,446,1,2,0.3,0,42,0.48,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
866,4,9641,2,4,0.1,2,5,0.33,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
867,3,197322,2,1,0.8,0,17,0.13,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
868,5,2197,0,6,0.16,2,3,0.58,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
869,3,20851,0,5,0.5,3,23,0.53,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
870,4,76429,2,4,0.17,0,9,0.21,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
871,3,17115,1,4,0.53,0,20,0.63,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
872,5,7596,0,7,0.14,3,10,0.46,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
873,1,49904,2,2,0.43,1,10,0.52,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
874,5,143547,3,2,0.53,2,4,0.38,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
875,4,25829,3,6,0.28,2,9,0.1,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
876,3,1821397,3,0,0.41,1,13,0.53,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
877,4,9009,0,9,0.37,0,5,0.5,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
878,4,243023,0,0,0.47,3,7,0.17,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
879,0,70594,2,9,0.35,0,37,0.65,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
880,0,791423,3,1,0.64,0,37,0.36,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
881,3,34029,2,3,0.61,4,19,0.36,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
882,4,43618,0,8,0.23,1,5,0.77,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
883,2,12272,2,8,0.26,4,16,0.74,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
884,3,37430,1,0,0.32,0,12,0.43,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
885,2,36915,2,3,0.64,0,21,0.24,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
886,2,2819714,3,3,0.26,2,4,0.25,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
887,0,8547,0,5,0.41,2,9,0.9,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
888,3,28428,3,0,0.37,2,5,0.6,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
889,3,31101,2,4,0.47,3,25,0.57,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
890,2,36072,2,0,0.58,4,26,0.27,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
891,2,18923,0,5,0.47,1,6,0.29,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
892,3,220249,3,2,0.34,1,8,0.51,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
893,3,60102,3,2,0.4,2,6,0.69,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
894,3,125120,2,7,0.38,0,19,0.32,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
895,5,49263,0,7,0.16,1,18,0.42,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
896,0,16382,0,5,0.38,1,9,0.34,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
897,0,13819,0,5,0.35,3,22,0.39,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
898,0,39900,2,5,0.52,1,6,0.58,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
899,3,37217,2,6,0.24,3,12,0.31,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
900,2,868821,3,2,0.67,2,4,0.48,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
901,4,19638,0,4,0.1,2,7,0.46,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
902,0,45840,0,5,0.53,0,36,0.34,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
903,2,34002,2,4,0.46,1,7,0.55,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
904,3,126509,4,0,0.42,4,18,0.57,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
905,5,14202,1,5,0.31,3,5,0.44,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
906,2,214543,3,0,0.48,1,15,0.1,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
907,1,68008,2,9,0.44,0,28,0.24,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
908,3,80189,2,2,0.1,0,15,0.33,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
909,2,49333,2,1,0.39,3,28,0.47,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
910,1,17353,0,4,0.5,2,8,0.53,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
911,3,174420,3,0,0.61,0,13,0.25,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
912,3,205151,2,0,0.56,3,30,0.25,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
913,2,38238,2,6,0.27,0,15,0.46,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
914,3,30645,0,4,0.33,0,19,0.27,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
915,3,27639,2,8,0.33,2,4,0.57,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
916,4,41756,3,1,0.1,0,10,0.42,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
917,3,32927,4,3,0.15,1,8,0.19,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
918,4,1059,0,5,0.29,3,9,0.71,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
919,3,89779,2,0,0.39,0,10,0.28,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
920,2,46288,2,0,0.54,3,21,0.42,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
921,2,756034,1,2,0.47,0,22,0.22,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
922,3,9020,1,1,0.29,1,16,0.26,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
923,3,39414,1,6,0.13,3,18,0.49,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
924,0,9927,0,4,0.52,2,5,0.54,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
925,4,37386,2,1,0.34,3,5,0.5,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
926,0,6764,0,6,0.71,1,14,0.65,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
927,1,6636,0,5,0.69,0,33,0.24,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
928,5,8390,0,8,0.37,3,7,0.51,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
929,5,2086,0,4,0.15,3,12,0.48,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
930,4,183587,1,1,0.33,0,8,0.39,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
931,5,14082,0,8,0.34,3,14,0.39,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
932,0,20680,1,5,0.68,3,17,0.37,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
933,2,45511,4,8,0.45,4,25,0.45,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
934,1,179860,4,1,0.81,0,28,0.2,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
935,2,42381,2,8,0.21,1,17,0.42,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
936,0,21711,3,9,0.72,3,18,0.41,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
937,3,568367,2,2,0.56,1,11,0.23,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
938,5,14971,0,6,0.1,0,3,0.28,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
939,3,43350,2,4,0.37,0,15,0.9,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
